IP LINLIN
DP 521.0 3.700249e-06
DP 522.0 3.645482e-06
DP 523.0 3.591545e-06
DP 524.0 3.538426e-06
DP 525.0 3.486113e-06
DP 526.0 3.434593e-06
DP 527.0 3.383854e-06
DP 528.0 3.333882e-06
DP 529.0 3.284667e-06
DP 530.0 3.236197e-06
DP 531.0 3.188459e-06
DP 532.0 3.141443e-06
DP 533.0 3.095138e-06
DP 534.0 3.049531e-06
DP 535.0 3.004613e-06
DP 536.0 2.960373e-06
DP 537.0 2.916800e-06
DP 538.0 2.873884e-06
DP 539.0 2.831615e-06
DP 540.0 2.789983e-06
DP 541.0 2.748977e-06
DP 542.0 2.708588e-06
DP 543.0 2.668807e-06
DP 544.0 2.629624e-06
DP 545.0 2.591030e-06
DP 546.0 2.553016e-06
DP 547.0 2.515573e-06
DP 548.0 2.478691e-06
DP 549.0 2.442364e-06
DP 550.0 2.406581e-06
DP 551.0 2.371334e-06
DP 552.0 2.336616e-06
DP 553.0 2.302418e-06
DP 554.0 2.268732e-06
DP 555.0 2.235550e-06
DP 556.0 2.202865e-06
DP 557.0 2.170668e-06
DP 558.0 2.138953e-06
DP 559.0 2.107712e-06
DP 560.0 2.076937e-06
DP 561.0 2.046622e-06
DP 562.0 2.016760e-06
DP 563.0 1.987343e-06
DP 564.0 1.958364e-06
DP 565.0 1.929818e-06
DP 566.0 1.901697e-06
DP 567.0 1.873995e-06
DP 568.0 1.846706e-06
DP 569.0 1.819822e-06
DP 570.0 1.793339e-06
DP 571.0 1.767250e-06
DP 572.0 1.741548e-06
DP 573.0 1.716229e-06
DP 574.0 1.691285e-06
DP 575.0 1.666712e-06
DP 576.0 1.642504e-06
DP 577.0 1.618655e-06
DP 578.0 1.595160e-06
DP 579.0 1.572013e-06
DP 580.0 1.549209e-06
DP 581.0 1.526743e-06
DP 582.0 1.504610e-06
DP 583.0 1.482804e-06
DP 584.0 1.461322e-06
DP 585.0 1.440157e-06
DP 586.0 1.419305e-06
DP 587.0 1.398761e-06
DP 588.0 1.378521e-06
DP 589.0 1.358580e-06
DP 590.0 1.338934e-06
DP 591.0 1.319577e-06
DP 592.0 1.300506e-06
DP 593.0 1.281717e-06
DP 594.0 1.263204e-06
DP 595.0 1.244964e-06
DP 596.0 1.226994e-06
DP 597.0 1.209287e-06
DP 598.0 1.191842e-06
DP 599.0 1.174653e-06
DP 600.0 1.157718e-06
DP 601.0 1.141031e-06
DP 602.0 1.124590e-06
DP 603.0 1.108390e-06
DP 604.0 1.092429e-06
DP 605.0 1.076702e-06
DP 606.0 1.061206e-06
DP 607.0 1.045937e-06
DP 608.0 1.030893e-06
DP 609.0 1.016069e-06
DP 610.0 1.001462e-06
DP 611.0 9.870699e-07
DP 612.0 9.728884e-07
DP 613.0 9.589146e-07
DP 614.0 9.451455e-07
DP 615.0 9.315779e-07
DP 616.0 9.182089e-07
DP 617.0 9.050355e-07
DP 618.0 8.920547e-07
DP 619.0 8.792637e-07
DP 620.0 8.666596e-07
DP 621.0 8.542397e-07
DP 622.0 8.420012e-07
DP 623.0 8.299414e-07
DP 624.0 8.180575e-07
DP 625.0 8.063471e-07
DP 626.0 7.948075e-07
DP 627.0 7.834361e-07
DP 628.0 7.722305e-07
DP 629.0 7.611882e-07
DP 630.0 7.503067e-07
DP 631.0 7.395837e-07
DP 632.0 7.290168e-07
DP 633.0 7.186037e-07
DP 634.0 7.083421e-07
DP 635.0 6.982297e-07
DP 636.0 6.882644e-07
DP 637.0 6.784439e-07
DP 638.0 6.687661e-07
DP 639.0 6.592288e-07
DP 640.0 6.498301e-07
DP 641.0 6.405678e-07
