IP LINLIN
DP 589.0 6.067949e-13
DP 590.0 5.897280e-13
DP 591.0 5.731425e-13
DP 592.0 5.570250e-13
DP 593.0 5.413620e-13
DP 594.0 5.261408e-13
DP 595.0 5.113489e-13
DP 596.0 4.969741e-13
DP 597.0 4.830046e-13
DP 598.0 4.694289e-13
DP 599.0 4.562359e-13
DP 600.0 4.434149e-13
DP 601.0 4.309551e-13
DP 602.0 4.188465e-13
DP 603.0 4.070792e-13
DP 604.0 3.956434e-13
DP 605.0 3.845298e-13
DP 606.0 3.737293e-13
DP 607.0 3.632330e-13
DP 608.0 3.530324e-13
DP 609.0 3.431190e-13
DP 610.0 3.334849e-13
DP 611.0 3.241220e-13
DP 612.0 3.150227e-13
DP 613.0 3.061796e-13
DP 614.0 2.975855e-13
DP 615.0 2.892333e-13
DP 616.0 2.811161e-13
DP 617.0 2.732274e-13
DP 618.0 2.655607e-13
DP 619.0 2.581097e-13
DP 620.0 2.508684e-13
DP 621.0 2.438307e-13
DP 622.0 2.369911e-13
DP 623.0 2.303438e-13
DP 624.0 2.238835e-13
DP 625.0 2.176049e-13
DP 626.0 2.115029e-13
DP 627.0 2.055724e-13
DP 628.0 1.998087e-13
DP 629.0 1.942070e-13
DP 630.0 1.887627e-13
DP 631.0 1.834715e-13
DP 632.0 1.783291e-13
DP 633.0 1.733311e-13
DP 634.0 1.684736e-13
DP 635.0 1.637526e-13
DP 636.0 1.591642e-13
DP 637.0 1.547047e-13
DP 638.0 1.503706e-13
DP 639.0 1.461581e-13
DP 640.0 1.420640e-13
DP 641.0 1.380848e-13
DP 642.0 1.342174e-13
DP 643.0 1.304586e-13
DP 644.0 1.268054e-13
DP 645.0 1.232547e-13
DP 646.0 1.198037e-13
DP 647.0 1.164495e-13
DP 648.0 1.131895e-13
DP 649.0 1.100210e-13
DP 650.0 1.069415e-13
DP 651.0 1.039483e-13
DP 652.0 1.010391e-13
DP 653.0 9.821158e-14
DP 654.0 9.546336e-14
DP 655.0 9.279224e-14
DP 656.0 9.019604e-14
DP 657.0 8.767266e-14
DP 658.0 8.522005e-14
DP 659.0 8.283623e-14
DP 660.0 8.051925e-14
DP 661.0 7.826724e-14
DP 662.0 7.607837e-14
DP 663.0 7.395086e-14
DP 664.0 7.188299e-14
DP 665.0 6.987309e-14
DP 666.0 6.791953e-14
DP 667.0 6.602071e-14
DP 668.0 6.417511e-14
DP 669.0 6.238123e-14
DP 670.0 6.063761e-14
DP 671.0 5.894284e-14
DP 672.0 5.729556e-14
DP 673.0 5.569442e-14
DP 674.0 5.413813e-14
DP 675.0 5.262544e-14
DP 676.0 5.115511e-14
DP 677.0 4.972595e-14
DP 678.0 4.833682e-14
DP 679.0 4.698659e-14
DP 680.0 4.567416e-14
DP 681.0 4.439847e-14
DP 682.0 4.315850e-14
DP 683.0 4.195324e-14
DP 684.0 4.078171e-14
DP 685.0 3.964298e-14
DP 686.0 3.853611e-14
DP 687.0 3.746022e-14
DP 688.0 3.641444e-14
DP 689.0 3.539792e-14
DP 690.0 3.440984e-14
DP 691.0 3.344940e-14
DP 692.0 3.251583e-14
DP 693.0 3.160838e-14
DP 694.0 3.072630e-14
DP 695.0 2.986890e-14
DP 696.0 2.903548e-14
DP 697.0 2.822536e-14
DP 698.0 2.743790e-14
DP 699.0 2.667245e-14
DP 700.0 2.592841e-14
DP 701.0 2.520517e-14
DP 702.0 2.450214e-14
DP 703.0 2.381877e-14
DP 704.0 2.315450e-14
DP 705.0 2.250879e-14
DP 706.0 2.188113e-14
DP 707.0 2.127102e-14
DP 708.0 2.067795e-14
DP 709.0 2.010145e-14
DP 710.0 1.954106e-14
DP 711.0 1.899632e-14
DP 712.0 1.846680e-14
DP 713.0 1.795208e-14
DP 714.0 1.745173e-14
DP 715.0 1.696536e-14
DP 716.0 1.649257e-14
DP 717.0 1.603298e-14
DP 718.0 1.558623e-14
DP 719.0 1.515195e-14
DP 720.0 1.472980e-14
DP 721.0 1.431944e-14
DP 722.0 1.392053e-14
DP 723.0 1.353275e-14
DP 724.0 1.315580e-14
DP 725.0 1.278938e-14
DP 726.0 1.243318e-14
DP 727.0 1.208692e-14
DP 728.0 1.175032e-14
DP 729.0 1.142312e-14
DP 730.0 1.110504e-14
DP 731.0 1.079584e-14
DP 732.0 1.049527e-14
DP 733.0 1.020309e-14
DP 734.0 9.919049e-15
DP 735.0 9.642936e-15
DP 736.0 9.374525e-15
DP 737.0 9.113599e-15
DP 738.0 8.859951e-15
DP 739.0 8.613376e-15
DP 740.0 8.373677e-15
DP 741.0 8.140662e-15
DP 742.0 7.914144e-15
DP 743.0 7.693941e-15
DP 744.0 7.479877e-15
DP 745.0 7.271781e-15
DP 746.0 7.069485e-15
DP 747.0 6.872828e-15
DP 748.0 6.681652e-15
DP 749.0 6.495805e-15
DP 750.0 6.315137e-15
DP 751.0 6.139503e-15
DP 752.0 5.968763e-15
DP 753.0 5.802781e-15
DP 754.0 5.641424e-15
DP 755.0 5.484561e-15
DP 756.0 5.332069e-15
DP 757.0 5.183825e-15
DP 758.0 5.039710e-15
DP 759.0 4.899609e-15
DP 760.0 4.763410e-15
DP 761.0 4.631005e-15
DP 762.0 4.502287e-15
DP 763.0 4.377153e-15
DP 764.0 4.255503e-15
DP 765.0 4.137241e-15
DP 766.0 4.022272e-15
DP 767.0 3.910503e-15
DP 768.0 3.801846e-15
DP 769.0 3.696213e-15
DP 770.0 3.593521e-15
DP 771.0 3.493687e-15
